GEO_ID,County,State,S1901_C01_001E,S1901_C01_001EA,S1901_C01_001M,S1901_C01_001MA,S1901_C01_002E,S1901_C01_002EA,S1901_C01_002M,S1901_C01_002MA,S1901_C01_003E,S1901_C01_003M,S1901_C01_003MA,S1901_C01_003EA,S1901_C01_004E,S1901_C01_004M,S1901_C01_004MA,S1901_C01_004EA,S1901_C01_005E,S1901_C01_005M,S1901_C01_005MA,S1901_C01_005EA,S1901_C01_006E,S1901_C01_006M,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007E,S1901_C01_007M,S1901_C01_007MA,S1901_C01_007EA,S1901_C01_008E,S1901_C01_008M,S1901_C01_008MA,S1901_C01_008EA,S1901_C01_009E,S1901_C01_009EA,S1901_C01_009M,S1901_C01_009MA,S1901_C01_010E,S1901_C01_010EA,S1901_C01_010M,S1901_C01_010MA,S1901_C01_011E,S1901_C01_011M,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012E,S1901_C01_012M,S1901_C01_012MA,S1901_C01_012EA,S1901_C01_013E,S1901_C01_013EA,S1901_C01_013M,S1901_C01_013MA,S1901_C01_014E,S1901_C01_014EA,S1901_C01_014M,S1901_C01_014MA,S1901_C01_015E,S1901_C01_015EA,S1901_C01_015M,S1901_C01_015MA,S1901_C01_016E,S1901_C01_016EA,S1901_C01_016M,S1901_C01_016MA,S1901_C02_001E,S1901_C02_001M,S1901_C02_001MA,S1901_C02_001EA,S1901_C02_002E,S1901_C02_002EA,S1901_C02_002M,S1901_C02_002MA,S1901_C02_003E,S1901_C02_003M,S1901_C02_003MA,S1901_C02_003EA,S1901_C02_004E,S1901_C02_004EA,S1901_C02_004M,S1901_C02_004MA,S1901_C02_005E,S1901_C02_005M,S1901_C02_005MA,S1901_C02_005EA,S1901_C02_006E,S1901_C02_006EA,S1901_C02_006M,S1901_C02_006MA,S1901_C02_007E,S1901_C02_007M,S1901_C02_007MA,S1901_C02_007EA,S1901_C02_008E,S1901_C02_008M,S1901_C02_008MA,S1901_C02_008EA,S1901_C02_009E,S1901_C02_009M,S1901_C02_009MA,S1901_C02_009EA,S1901_C02_010E,S1901_C02_010EA,S1901_C02_010M,S1901_C02_010MA,S1901_C02_011E,S1901_C02_011M,S1901_C02_011MA,S1901_C02_011EA,S1901_C02_012E,S1901_C02_012EA,S1901_C02_012M,S1901_C02_012MA,S1901_C02_013E,S1901_C02_013EA,S1901_C02_013M,S1901_C02_013MA,S1901_C02_014E,S1901_C02_014M,S1901_C02_014MA,S1901_C02_014EA,S1901_C02_015E,S1901_C02_015M,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016E,S1901_C02_016EA,S1901_C02_016M,S1901_C02_016MA,S1901_C03_001E,S1901_C03_001M,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002E,S1901_C03_002EA,S1901_C03_002M,S1901_C03_002MA,S1901_C03_003E,S1901_C03_003EA,S1901_C03_003M,S1901_C03_003MA,S1901_C03_004E,S1901_C03_004M,S1901_C03_004MA,S1901_C03_004EA,S1901_C03_005E,S1901_C03_005M,S1901_C03_005MA,S1901_C03_005EA,S1901_C03_006E,S1901_C03_006M,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007E,S1901_C03_007EA,S1901_C03_007M,S1901_C03_007MA,S1901_C03_008E,S1901_C03_008M,S1901_C03_008MA,S1901_C03_008EA,S1901_C03_009E,S1901_C03_009EA,S1901_C03_009M,S1901_C03_009MA,S1901_C03_010E,S1901_C03_010M,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011E,S1901_C03_011EA,S1901_C03_011M,S1901_C03_011MA,S1901_C03_012E,S1901_C03_012M,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013E,S1901_C03_013EA,S1901_C03_013M,S1901_C03_013MA,S1901_C03_014E,S1901_C03_014EA,S1901_C03_014M,S1901_C03_014MA,S1901_C03_015E,S1901_C03_015EA,S1901_C03_015M,S1901_C03_015MA,S1901_C03_016E,S1901_C03_016M,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001E,S1901_C04_001EA,S1901_C04_001M,S1901_C04_001MA,S1901_C04_002E,S1901_C04_002M,S1901_C04_002MA,S1901_C04_002EA,S1901_C04_003E,S1901_C04_003EA,S1901_C04_003M,S1901_C04_003MA,S1901_C04_004E,S1901_C04_004EA,S1901_C04_004M,S1901_C04_004MA,S1901_C04_005E,S1901_C04_005M,S1901_C04_005MA,S1901_C04_005EA,S1901_C04_006E,S1901_C04_006M,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007E,S1901_C04_007M,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008E,S1901_C04_008EA,S1901_C04_008M,S1901_C04_008MA,S1901_C04_009E,S1901_C04_009M,S1901_C04_009MA,S1901_C04_009EA,S1901_C04_010E,S1901_C04_010EA,S1901_C04_010M,S1901_C04_010MA,S1901_C04_011E,S1901_C04_011EA,S1901_C04_011M,S1901_C04_011MA,S1901_C04_012E,S1901_C04_012EA,S1901_C04_012M,S1901_C04_012MA,S1901_C04_013E,S1901_C04_013M,S1901_C04_013MA,S1901_C04_013EA,S1901_C04_014E,S1901_C04_014M,S1901_C04_014MA,S1901_C04_014EA,S1901_C04_015E,S1901_C04_015M,S1901_C04_015MA,S1901_C04_015EA,S1901_C04_016E,S1901_C04_016M,S1901_C04_016MA,S1901_C04_016EA
0500000US01083,Limestone, Alabama,32020,null,1530,null,3.7,null,1.7,null,5.9,2.4,null,null,8.4,3.1,null,null,12.2,2.9,null,null,10.1,3,null,null,16.8,3.2,null,null,11.8,2.7,null,null,18.9,null,3.6,null,6.7,null,2.3,null,5.5,1.9,null,null,63695,7295,null,null,83580,null,6893,null,33.4,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23919,1752,null,null,2.4,null,1.4,null,3.1,2.2,null,null,6.4,null,4.1,null,9.6,3,null,null,9.1,null,3.2,null,18.4,4.1,null,null,14.4,3.6,null,null,21.1,4.7,null,null,8.7,null,3.2,null,6.8,2.5,null,null,76124,null,8657,null,95741,null,9020,null,(X),(X),(X),(X),31.9,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,87723,9024,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),8101,null,1543,null,9.1,5.3,null,null,14.6,null,7,null,14,null,5.5,null,18.6,6.8,null,null,13.5,5.5,null,null,13.3,5.2,null,null,4.7,null,2.8,null,11.1,5.5,null,null,0,null,2.1,null,1,null,1.5,null,31572,null,3649,null,43833,6651,null,null,(X),(X),(X),(X),(X),(X),(X),(X),37.1,(X),(X),null
0500000US01089,Madison, Alabama,155878,null,2604,null,5.2,null,1.1,null,4.4,0.8,null,null,8.9,1.3,null,null,8.8,1.4,null,null,11.7,1.6,null,null,14.5,1.6,null,null,12.4,1.5,null,null,17.5,null,1.7,null,9.2,null,1.2,null,7.3,1.1,null,null,67930,3939,null,null,88904,null,3212,null,27.5,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),102575,3941,null,null,3.6,null,1.1,null,1.7,0.7,null,null,6.8,null,1.5,null,7.1,1.5,null,null,9.6,null,1.9,null,14.1,1.9,null,null,13.5,2.1,null,null,21.1,2.4,null,null,12.3,null,1.5,null,10.3,1.5,null,null,84935,null,6257,null,105800,null,4043,null,(X),(X),(X),(X),27.3,(X),(X),null,(X),(X),(X),(X),75706,3849,null,null,0.6,null,0.4,null,0.8,null,0.5,null,2.7,0.9,null,null,4.3,1.5,null,null,6.5,1.8,null,null,14.7,null,2.3,null,15.6,2.9,null,null,25.8,null,2.8,null,15.6,2,null,null,13.4,null,1.9,null,108409,6621,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),53303,null,3708,null,9.9,2.4,null,null,9.6,null,2.5,null,14.9,null,2.7,null,11.1,2.5,null,null,15.9,3,null,null,16.1,2.9,null,null,9,null,2.1,null,9.9,1.8,null,null,2.1,null,1.2,null,1.3,null,1,null,39603,null,4298,null,52717,5165,null,null,(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),null
0500000US01095,Marshall, Alabama,35330,null,1274,null,8,null,2,null,4.6,1.4,null,null,12.6,2.5,null,null,8.1,2.1,null,null,16.9,3.2,null,null,21.2,3.9,null,null,12,2.5,null,null,9.8,null,2.5,null,3.6,null,1.3,null,3.2,1.3,null,null,49467,5095,null,null,63823,null,4949,null,42.8,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25078,1540,null,null,3.5,null,1.7,null,1.9,1.1,null,null,9.5,null,2.9,null,7.3,2.4,null,null,16.4,null,3.9,null,24.8,5.1,null,null,15.7,3.3,null,null,11.8,3.3,null,null,4.9,null,1.8,null,4.1,1.8,null,null,58967,null,3380,null,75280,null,6569,null,(X),(X),(X),(X),43.4,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,61919,3776,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),10252,null,1378,null,20.8,5.1,null,null,11.8,null,3.7,null,19.7,null,5.5,null,9.9,4.4,null,null,18,5.7,null,null,10.7,5.5,null,null,3.9,null,2.2,null,4.2,3.3,null,null,0.2,null,0.3,null,0.8,null,1.3,null,23902,null,3020,null,34100,5037,null,null,(X),(X),(X),(X),(X),(X),(X),(X),40.9,(X),(X),null
0500000US01097,Mobile, Alabama,155946,null,2876,null,9,null,1.4,null,5.8,1.2,null,null,11.2,1.4,null,null,10.2,1.2,null,null,14.2,1.7,null,null,20.3,2,null,null,10.5,1.3,null,null,11.3,null,1.1,null,4.3,null,0.8,null,3.2,0.8,null,null,49639,1885,null,null,64556,null,2476,null,38.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),97398,3815,null,null,4.7,null,1.1,null,2.5,1,null,null,8.4,null,1.8,null,8.3,1.6,null,null,15.2,null,2.2,null,22.9,2.6,null,null,13.2,1.8,null,null,14.6,1.8,null,null,6,null,1,null,4.1,1,null,null,61182,null,1981,null,77069,null,3088,null,(X),(X),(X),(X),36.1,(X),(X),null,(X),(X),(X),(X),66582,3399,null,null,1.4,null,0.7,null,0.8,null,0.8,null,4.6,1.4,null,null,5.7,1.5,null,null,13.5,2.3,null,null,25.2,null,3.2,null,15.7,2.1,null,null,19.7,null,2.4,null,8.2,1.4,null,null,5.2,null,1.2,null,73923,3181,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),58548,null,3659,null,16.7,3.3,null,null,11.4,null,2.4,null,16.7,null,2.7,null,13.3,2.2,null,null,13.4,2.6,null,null,15.6,2.7,null,null,5,null,1.7,null,4.9,1.5,null,null,1.3,null,1.2,null,1.7,null,0.9,null,29216,null,2582,null,41744,3491,null,null,(X),(X),(X),(X),(X),(X),(X),(X),41.4,(X),(X),null
0500000US01101,Montgomery, Alabama,88864,null,2242,null,8.1,null,1.8,null,3.6,1,null,null,9.2,1.7,null,null,10.1,1.9,null,null,15.7,2.1,null,null,20.2,3,null,null,11.1,1.9,null,null,13.3,null,2,null,4.5,null,1,null,4.3,1,null,null,53117,2094,null,null,72113,null,3442,null,33.8,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),53155,2835,null,null,5.1,null,1.7,null,1.1,0.6,null,null,7.5,null,2,null,8.3,2.4,null,null,13,null,2.6,null,20.2,3.6,null,null,13.9,2.6,null,null,18,2.7,null,null,6.3,null,1.6,null,6.5,1.6,null,null,67719,null,6000,null,89075,null,6098,null,(X),(X),(X),(X),35.3,(X),(X),null,(X),(X),(X),(X),32179,2635,null,null,0.9,null,0.8,null,0.4,null,0.5,null,3,1.3,null,null,3.3,1.2,null,null,8,2.3,null,null,21,null,4.5,null,18.5,4.1,null,null,25.8,null,3.8,null,9.4,2.5,null,null,9.8,null,2.5,null,89846,9984,null,null,114838,null,8166,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35709,null,3020,null,13.1,3.2,null,null,7.2,null,2.4,null,12.9,null,3.3,null,12,2.9,null,null,20.8,4.5,null,null,18.3,3.8,null,null,6.7,null,2,null,6.1,2.6,null,null,1.9,null,1.3,null,0.9,null,0.7,null,38068,null,3019,null,45331,3678,null,null,(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),(X),null
0500000US01103,Morgan, Alabama,46470,null,1676,null,6.8,null,2,null,5.3,2,null,null,9.4,2.4,null,null,11,2.6,null,null,12.8,2.4,null,null,19.6,3.1,null,null,12.1,2.7,null,null,13.9,null,2.9,null,4.9,null,1.9,null,4.2,1.5,null,null,54338,3209,null,null,73817,null,5473,null,33.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31752,1972,null,null,4.5,null,2.3,null,3.7,2.2,null,null,6.2,null,2.9,null,9.4,3.1,null,null,12.1,null,2.7,null,23.8,4.1,null,null,13.5,3.5,null,null,16.5,3.7,null,null,5.4,null,2.1,null,4.8,1.7,null,null,62540,null,8197,null,81251,null,5922,null,(X),(X),(X),(X),32.7,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,75680,5899,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14718,null,1810,null,14.1,4.3,null,null,8.6,null,3.6,null,16.8,null,4.7,null,14.8,5.1,null,null,17.3,5.4,null,null,10.8,4.3,null,null,4.1,null,2.2,null,6.8,4.2,null,null,4,null,3.8,null,2.8,null,2.6,null,31104,null,4862,null,53178,11139,null,null,(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X),(X),null
0500000US01115,St.Clair, Alabama,32829,null,1261,null,3.9,null,2.1,null,2.9,1.8,null,null,7.8,3.7,null,null,8.7,3.8,null,null,12.6,4.1,null,null,20.2,4.4,null,null,13.8,3.7,null,null,22.3,null,4.5,null,4,null,1.6,null,3.9,1.5,null,null,67487,6240,null,null,78406,null,5615,null,31.2,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25409,1544,null,null,1.6,null,1.5,null,0.3,0.5,null,null,5.9,null,3.8,null,8.1,4.5,null,null,12.6,null,4.6,null,20.2,5.5,null,null,15.6,4.7,null,null,26.3,5.6,null,null,4.9,null,2.1,null,4.4,1.8,null,null,77256,null,10543,null,86685,null,7032,null,(X),(X),(X),(X),33.8,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,86788,9791,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),7420,null,1392,null,11.6,7.3,null,null,11.5,null,7.3,null,16.9,null,9,null,8.5,4.9,null,null,14.5,7.2,null,null,17.9,7.5,null,null,8.6,null,5.1,null,8.3,5.8,null,null,0,null,2.3,null,2.2,null,3.8,null,36071,null,8267,null,48481,11051,null,null,(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X),(X),null
0500000US01117,Shelby, Alabama,84048,null,1602,null,3.9,null,1.3,null,2.8,0.9,null,null,7.4,1.6,null,null,6.8,1.6,null,null,10.8,1.7,null,null,17.9,2.3,null,null,13.4,2,null,null,19.7,null,2.2,null,8,null,1.6,null,9.2,1.4,null,null,75614,4757,null,null,101601,null,6057,null,33.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),57918,2755,null,null,1.1,null,0.6,null,1.1,0.7,null,null,3,null,1.3,null,4.9,1.6,null,null,8.6,null,1.8,null,17,2.7,null,null,15.9,2.6,null,null,25,2.8,null,null,10.6,null,2.3,null,12.6,1.8,null,null,98094,null,4555,null,122326,null,7137,null,(X),(X),(X),(X),33.1,(X),(X),null,(X),(X),(X),(X),48374,2722,null,null,0.7,null,0.6,null,0.6,null,0.4,null,2.2,1.3,null,null,4.5,1.5,null,null,6.7,1.8,null,null,15.5,null,2.7,null,15.2,2.6,null,null,27.8,null,3.1,null,12.4,2.7,null,null,14.5,null,2,null,104662,4678,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26130,null,2626,null,10.2,3.8,null,null,6.5,null,2.7,null,17.5,null,4.1,null,11.3,3.2,null,null,15.8,3.9,null,null,19.6,4.1,null,null,7.6,null,2.7,null,7.7,2.7,null,null,2.2,null,1.6,null,1.6,null,1.8,null,39682,null,5509,null,54723,9183,null,null,(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X),(X),null
0500000US01121,Talladega, Alabama,30602,null,1841,null,9.7,null,2.6,null,6.8,2.6,null,null,13.5,2.4,null,null,12.2,4,null,null,7.7,2.7,null,null,16.4,4.2,null,null,13.5,3.2,null,null,14.3,null,4,null,3.6,null,1.9,null,2.4,1.4,null,null,50147,8550,null,null,62758,null,5540,null,38.6,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20515,1841,null,null,5.6,null,2.7,null,3.6,2.3,null,null,10.4,null,3.6,null,11.7,4.2,null,null,7.5,null,3.1,null,19.7,4.9,null,null,16.4,4.7,null,null,16.5,4.6,null,null,5.1,null,2.8,null,3.5,2.1,null,null,65280,null,7109,null,73808,null,7738,null,(X),(X),(X),(X),41.9,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,83105,9853,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),10087,null,1600,null,18,4.9,null,null,13.7,null,6.3,null,24.4,null,6.9,null,13.2,7.8,null,null,5,3.6,null,null,10.2,5.5,null,null,5.8,null,3.9,null,8.9,5.7,null,null,0.6,null,0.8,null,0.2,null,0.4,null,22057,null,3129,null,36727,6388,null,null,(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),null
0500000US01125,Tuscaloosa, Alabama,74259,null,2679,null,9,null,2,null,5,1.6,null,null,10.6,2.5,null,null,11,2.2,null,null,12.6,2.5,null,null,17.6,2.7,null,null,8.4,1.5,null,null,15.1,null,2.4,null,5.5,null,1.4,null,5.3,1.3,null,null,52243,3387,null,null,73432,null,3926,null,45.9,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),47711,2756,null,null,4.6,null,1.8,null,3,1.7,null,null,5.6,null,2.2,null,13,3.2,null,null,10.3,null,2.8,null,17.4,3.2,null,null,10.9,2.1,null,null,20.4,3.2,null,null,7.4,null,2.2,null,7.4,2.1,null,null,70367,null,5811,null,89749,null,5680,null,(X),(X),(X),(X),47,(X),(X),null,(X),(X),(X),(X),34454,2652,null,null,0.5,null,0.6,null,2.4,null,1.8,null,2.2,1.3,null,null,6.5,2.7,null,null,10.1,3,null,null,18.9,null,4,null,13,2.8,null,null,26.6,null,4.1,null,9.9,3.1,null,null,9.8,null,2.9,null,94179,9477,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26548,null,2421,null,17.4,4.2,null,null,8.8,null,3,null,19.7,null,6,null,9.4,3.6,null,null,16.4,4.5,null,null,16.6,4.9,null,null,3.8,null,1.8,null,5.5,2.8,null,null,1.1,null,0.9,null,1.3,null,1.4,null,30796,null,5025,null,41990,6559,null,null,(X),(X),(X),(X),(X),(X),(X),(X),43.9,(X),(X),null
0500000US01127,Walker, Alabama,25153,null,1223,null,7.4,null,2.3,null,5.3,2.2,null,null,14.4,3.4,null,null,10.9,3.5,null,null,15,3.4,null,null,16.3,3.7,null,null,12,3.4,null,null,13.7,null,3.2,null,3.3,null,1.6,null,1.9,1.5,null,null,46283,5473,null,null,60865,null,4859,null,52.7,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17410,1493,null,null,3.8,null,2,null,2.1,1.7,null,null,10.6,null,3.6,null,12,4.6,null,null,13.4,null,4.3,null,19.2,4.7,null,null,16.3,4.6,null,null,15.5,4.1,null,null,5,null,2.6,null,2.1,1.8,null,null,59855,null,5221,null,71227,null,6326,null,(X),(X),(X),(X),52.1,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,65849,5854,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),7743,null,1143,null,15.9,6,null,null,12,null,5.6,null,23.1,null,8.3,null,11.2,5.7,null,null,17.6,6.5,null,null,8.8,4.7,null,null,3.6,null,3.4,null,6.8,5.8,null,null,0.9,null,1.5,null,0,null,2.2,null,23677,null,5874,null,34700,6857,null,null,(X),(X),(X),(X),(X),(X),(X),(X),53.5,(X),(X),null
0500000US02020,AnchorageMunicipality, Alaska,105198,null,2489,null,3.8,null,1.2,null,2.7,1,null,null,4.6,1.2,null,null,6.6,1.6,null,null,10.1,1.8,null,null,17.6,2.3,null,null,13.1,1.7,null,null,20.4,null,2.2,null,10.8,null,1.5,null,10.2,1.7,null,null,82716,3743,null,null,109042,null,5965,null,31.4,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),64798,2694,null,null,1.6,null,0.9,null,2,1.1,null,null,2.1,null,1.1,null,4.9,1.9,null,null,8,null,2,null,16.4,2.9,null,null,12.2,1.9,null,null,23.2,3,null,null,14.9,null,2.3,null,14.7,2.6,null,null,104660,null,4635,null,131599,null,9455,null,(X),(X),(X),(X),32,(X),(X),null,(X),(X),(X),(X),49631,2967,null,null,0.3,null,0.3,null,1.6,null,1.3,null,0.9,0.7,null,null,2.7,1.3,null,null,6.4,2.3,null,null,14,null,2.8,null,12.1,2.4,null,null,25.1,null,3.5,null,19.1,3,null,null,17.8,null,3,null,119351,7640,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40400,null,2524,null,7.7,2.5,null,null,4,null,1.9,null,9.2,null,2.4,null,9.5,2.8,null,null,14.9,3.5,null,null,19.9,3.5,null,null,14.2,null,3,null,14.5,3.3,null,null,3.2,null,1.7,null,2.8,null,1,null,54962,null,5281,null,68771,5264,null,null,(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),null
0500000US02090,FairbanksNorthStarBorough, Alaska,35556,null,1761,null,2.8,null,1.4,null,1.9,1.2,null,null,7.7,3.1,null,null,5.7,2,null,null,11.5,3.1,null,null,21.5,4.7,null,null,11.1,3.2,null,null,16,null,3.2,null,9.4,null,2.7,null,12.4,4.3,null,null,72065,7928,null,null,103334,null,11312,null,24,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23996,2150,null,null,0.8,null,0.8,null,1.1,1.1,null,null,2.6,null,2,null,4.9,2.5,null,null,9.5,null,2.9,null,23.6,6.4,null,null,11.6,4.2,null,null,17.7,4.2,null,null,12.5,null,4,null,15.7,5.5,null,null,87974,null,14817,null,121808,null,15263,null,(X),(X),(X),(X),22.7,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,106359,19850,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11560,null,1715,null,6.8,3.6,null,null,4,null,2.7,null,18.3,null,7,null,9,3.8,null,null,19.3,7.7,null,null,16.5,5,null,null,9.9,null,4.9,null,9.6,4.6,null,null,2,null,2.1,null,4.7,null,6.4,null,41417,null,8305,null,58575,11793,null,null,(X),(X),(X),(X),(X),(X),(X),(X),22.7,(X),(X),null
0500000US02170,Matanuska-SusitnaBorough, Alaska,32736,null,739,null,4.5,null,1.5,null,2.9,1.1,null,null,7.7,1.6,null,null,6.9,1.3,null,null,9.6,1.9,null,null,18.7,2.8,null,null,14.6,2.2,null,null,18,null,2.5,null,8.7,null,1.7,null,8.4,1.8,null,null,74709,3432,null,null,92126,null,4470,null,35.5,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23763,1048,null,null,2.5,null,1.3,null,2.2,1,null,null,4.8,null,1.7,null,5.7,1.5,null,null,8.3,null,1.9,null,18,3.2,null,null,15.6,2.6,null,null,22.9,3.3,null,null,11.7,null,2.4,null,8.3,2,null,null,85283,null,5134,null,102861,null,5395,null,(X),(X),(X),(X),36.5,(X),(X),null,(X),(X),(X),(X),18955,964,null,null,0.8,null,0.8,null,0.8,null,0.6,null,3.2,1.4,null,null,4.1,1.4,null,null,8.1,2.2,null,null,17,null,3.5,null,16.8,3.1,null,null,25.8,null,4,null,13.4,2.7,null,null,9.9,null,2.5,null,99018,5338,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),8973,null,932,null,10.8,3.9,null,null,6,null,3.1,null,15.6,null,4.4,null,10.5,3.4,null,null,13.4,4,null,null,20.8,4.6,null,null,10.7,null,3.8,null,6.8,2.6,null,null,1.6,null,1.1,null,3.8,null,2.4,null,41628,null,3116,null,55425,5324,null,null,(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X),(X),null
0500000US04001,Apache, Arizona,20925,null,946,null,22.3,null,4.4,null,6.6,2.4,null,null,13.6,2.5,null,null,12.3,3,null,null,12.3,2.6,null,null,14.5,4.2,null,null,6.2,2.4,null,null,9.9,null,3.2,null,1.4,null,0.8,null,0.7,0.6,null,null,30480,4596,null,null,43748,null,4038,null,58.6,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),12251,1079,null,null,15.3,null,4.8,null,3.1,1.6,null,null,13.5,null,3,null,11.8,3.5,null,null,14.8,null,3.9,null,18.9,5.7,null,null,9.2,4,null,null,10.5,3.1,null,null,2,null,1.3,null,0.9,0.9,null,null,41162,null,4507,null,51141,null,4487,null,(X),(X),(X),(X),60.2,(X),(X),null,(X),(X),(X),(X),7201,909,null,null,13.3,null,7.7,null,2.1,null,1.4,null,7.1,2.5,null,null,12.1,5.5,null,null,13.9,5.5,null,null,20.1,null,6.7,null,12.2,6.1,null,null,14.9,null,5.4,null,2.7,1.8,null,null,1.5,null,1.5,null,50824,8706,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),8674,null,1122,null,34.1,6.4,null,null,11.3,null,5.3,null,14.2,null,5,null,12.8,5.4,null,null,8.5,3.1,null,null,7.5,4.3,null,null,1.9,null,2.1,null,9.1,7.2,null,null,0.4,null,0.8,null,0.2,null,0.4,null,18720,null,6116,null,31603,7100,null,null,(X),(X),(X),(X),(X),(X),(X),(X),54.3,(X),(X),null
