t,A,B,C,D,E,F,G
16.21,0.002693975,0.002675648,0.008123,0.061528943,0.094364552,0.073213284,0.302569255
16.215,0.00279955,0.002773472,0.003999647,0.061873286,0.094042399,0.070895741,0.302230451
16.22,0.002838816,0.002853104,0.000947963,0.062451079,0.093692964,0.06852786,0.301910819
16.225,0.00279256,0.002884532,-4.90E-05,0.063274611,0.093318559,0.066382837,0.301604538
16.23,0.002777794,0.002869189,0.000277127,0.064126888,0.092921496,0.064797732,0.301267203
16.235,0.00292359,0.002813475,0.000982342,0.064765879,0.092504086,0.064109079,0.300850536
16.24,0.003140056,0.002757427,0.00152838,0.065134926,0.092068643,0.064312273,0.30035076
16.245,0.003053733,0.002784641,0.001902657,0.065417438,0.091617477,0.064960923,0.299821719
16.25,0.002753129,0.002973175,0.002132339,0.065799405,0.091152902,0.06559605,0.299317283
16.255,0.002582279,0.003269815,0.002318931,0.066258592,0.090677229,0.066019981,0.29883209
16.26,0.002386498,0.003517679,0.002622657,0.066608319,0.09019277,0.066241414,0.298313997
16.265,0.002171637,0.003577928,0.00318177,0.066683516,0.089701837,0.066279049,0.297721065
16.27,0.001943544,0.003476598,0.003948327,0.066525239,0.089206743,0.066186249,0.297102033
16.275,0.001708071,0.003318002,0.004785983,0.066272407,0.088709799,0.066032827,0.296548693
16.28,0.001471067,0.003190504,0.005564124,0.066025705,0.088213318,0.065865624,0.296120543
16.285,0.001238382,0.003110244,0.006179689,0.065715087,0.087719612,0.065630024,0.295733931
16.29,0.001015867,0.003073458,0.006537413,0.065223857,0.087230992,0.065243669,0.295266001
16.295,0.000809371,0.003054312,0.006629628,0.064538852,0.086749771,0.064679143,0.294645899
16.3,0.000624745,0.002971442,0.006669054,0.063907405,0.08627826,0.064047258,0.293933608
16.305,0.000467839,0.002736706,0.00689865,0.063612434,0.085818773,0.063480894,0.293208761
16.31,0.000344503,0.002361207,0.007349894,0.063678236,0.08537362,0.063149452,0.292518237
16.315,0.000260586,0.002004522,0.007737887,0.063742204,0.084945115,0.063276979,0.291859905
16.32,0.000282645,0.00183016,0.007771422,0.063427786,0.084535568,0.064081471,0.291226355
16.325,0.000929844,0.001840657,0.007542939,0.062705683,0.084147293,0.065575082,0.290585358
16.33,0.001734511,0.001891905,0.007494372,0.061862931,0.083782601,0.067582444,0.28988208
16.335,0.002083893,0.00185068,0.008005903,0.061171627,0.083443805,0.069915048,0.289070799
16.34,0.00198941,0.001737655,0.008751622,0.060652787,0.083133215,0.072324771,0.288199949
16.345,0.00180677,0.001658395,0.009016142,0.06018894,0.082853145,0.074530603,0.287369901
16.35,0.001839278,0.001695053,0.008406605,0.059662846,0.081626631,0.076365772,0.286656995
16.355,0.002099875,0.001803811,0.008223408,0.058965994,0.082079507,0.078257529,0.286010154
16.36,0.002507674,0.001900184,0.010313141,0.057992773,0.082885092,0.080824739,0.285337165
16.365,0.002957623,0.00194166,0.015450158,0.056729805,0.082963933,0.084308863,0.284583383
16.37,0.003273646,0.002009417,0.021249873,0.055435389,0.08259705,0.087839479,0.283804859
16.375,0.003271519,0.002208228,0.024770157,0.054416385,0.082311412,0.090351249,0.28307832
16.38,0.003168663,0.002720371,0.024816964,0.053879913,0.082363139,0.091503478,0.282512792
16.385,0.003878016,0.003862334,0.02322333,0.053860378,0.082539319,0.092210319,0.282273239
16.39,0.006325516,0.005942738,0.022067911,0.05436248,0.08258866,0.093481183,0.282523628
16.395,0.010021493,0.008735822,0.022025327,0.055076193,0.082469296,0.095578435,0.283262686
16.4,0.012989443,0.01145456,0.022295527,0.055360925,0.082359325,0.097979805,0.284315585
16.405,0.013355955,0.013358297,0.02207774,0.054677893,0.082472478,0.10012384,0.285507765
16.41,0.011239449,0.014543772,0.021365316,0.053836327,0.083311706,0.10142636,0.286762192
16.415,0.008031054,0.015642791,0.020659012,0.054506792,0.085564758,0.101288669,0.288064144
16.42,0.005026918,0.017177654,0.020384391,0.057934903,0.089647921,0.099331249,0.289385948
16.425,0.002814402,0.018946259,0.02045564,0.062676158,0.094295367,0.096519349,0.290614361
16.43,0.001712463,0.02047222,0.020593319,0.066267488,0.097604381,0.094327378,0.291603745
16.435,0.001877551,0.021464679,0.020599526,0.067077321,0.098367273,0.093713013,0.29228954
16.44,0.002905602,0.022276503,0.020559748,0.066357732,0.097785326,0.093842707,0.292887938
16.445,0.00427138,0.023397677,0.020619705,0.065977261,0.097574269,0.093499487,0.293674752
16.45,0.005445868,0.025042122,0.020785804,0.066873567,0.098597668,0.091976159,0.294781093
16.455,0.005892441,0.026868913,0.020784443,0.068113362,0.100006359,0.08959012,0.29604723
16.46,0.005094069,0.028480751,0.020317963,0.068569955,0.100770523,0.08678594,0.297282561
16.465,0.003218315,0.029816331,0.019404744,0.068139064,0.100675847,0.084158113,0.298428463
16.47,0.001261958,0.031221324,0.018445977,0.067954808,0.100495803,0.082482734,0.299586178
16.475,0.00020696,0.033041933,0.01783968,0.069090353,0.101001862,0.082433485,0.300855843
16.48,0.000126735,0.035288291,0.017616027,0.070715857,0.102103319,0.083089926,0.302187094
16.485,0.000423703,0.037722332,0.017533531,0.070596038,0.103072734,0.082354304,0.30341842
16.49,0.00050014,0.040096103,0.017365963,0.066928939,0.103295698,0.078529109,0.304395578
16.495,0.000525079,0.042131966,0.017044398,0.061305201,0.103088786,0.073029848,0.305036141
16.5,0.000541357,0.043539159,0.016569461,0.056815572,0.103180221,0.068648509,0.305289438
16.505,0.00054965,0.044133213,0.016005797,0.055729282,0.103939273,0.067518443,0.305142883
16.51,0.000550635,0.044162898,0.015677569,0.056941924,0.104265545,0.069065102,0.304738465
16.515,0.000544988,0.043986962,0.015973017,0.058492889,0.102687962,0.072024523,0.304257306
16.52,0.000533386,0.043878293,0.016749693,0.05914673,0.098666497,0.07513769,0.303821578
16.525,0.000516505,0.043908834,0.01662313,0.059365136,0.093840114,0.077157161,0.303415488
16.53,0.000495022,0.04411798,0.015153562,0.059842818,0.090134634,0.076863153,0.303004054
16.535,0.000469614,0.044367877,0.014450784,0.060840192,0.088349851,0.0742357,0.302576099
16.54,0.000440956,0.044272828,0.013637273,0.062010429,0.087711106,0.070932461,0.302153731
16.545,0.000409727,0.043460565,0.012732779,0.062978196,0.087357077,0.068662417,0.301760846
16.55,0.000376602,0.042117761,0.011757052,0.063661319,0.086962896,0.067843948,0.3014092
16.555,0.000342257,0.040907471,0.010729842,0.064227477,0.086660904,0.067795454,0.30110021
16.56,0.00030737,0.040423719,0.009670899,0.064837536,0.086579126,0.067854999,0.300828345
16.565,0.000272617,0.040527741,0.008599975,0.065523546,0.08668083,0.067837653,0.300530577
16.57,0.000238675,0.040703764,0.007536818,0.066251294,0.086844517,0.067803903,0.300114294
16.575,8.65E-05,0.040573971,0.00650118,0.066992038,0.08696793,0.067854289,0.299532969
16.58,6.62E-05,0.040437585,0.00551281,0.067745954,0.08704453,0.068271891,0.298962429
16.585,0.000280337,0.040796003,0.004591459,0.068521884,0.087096324,0.069394089,
16.59,0.000661025,0.04167642,0.003756877,0.069332515,0.087056722,0.071292006,
16.595,0.000701897,0.041808909,0.003028813,0.070201048,0.086616793,0.073308476,
16.6,-0.000162691,0.039727368,0.00185398,0.07115136,0.085429354,0.074669297,
16.605,-0.001486966,0.035555305,0.001221599,0.072132788,0.083336451,0.075028314,
16.61,-0.001189871,0.031986365,0.001974632,0.072974152,0.080486076,0.074731455,
16.615,0.00041086,0.031822077,0.002558019,0.073500446,0.077068101,0.074182199,
16.62,0.000779515,0.035052362,0.002421728,0.073695963,0.07358518,0.073662396,
16.625,0.001179353,0.038903925,0.002003441,0.073701551,0.070847357,0.07333436,
16.63,0.00160825,0.040725823,0.001748525,0.073662872,0.069589659,0.073336184,
16.635,0.00206408,0.04036907,0.001746752,0.073706882,0.069625299,0.073604914,
16.64,0.002544719,0.039177716,0.001875697,0.073949374,0.070217402,0.073957623,
16.645,0.003048041,0.038324437,0.002019692,0.074443265,0.070755574,0.074239926,
16.65,0.003571922,0.037897851,0.002117413,0.074886093,0.071387705,0.074468244,
16.655,0.004114237,0.037605264,0.002126661,0.074850444,0.07252833,0.0747191,
16.66,0.00467286,0.037227247,0.002021841,0.074092265,0.074318008,0.07512183,
16.665,0.005245668,0.036780767,0.001830568,0.072956187,0.076017381,0.075974998,
16.67,0.005830534,0.036330015,0.001591037,0.071902809,0.076718385,0.077607097,
16.675,0.006425334,0.035930042,0.001334566,0.071195822,0.076301457,0.079926603,
16.68,0.007027944,0.035618761,0.001079581,0.070729894,0.076124741,0.082054843,
16.685,0.007636237,0.035429427,0.000843162,0.070359338,0.077659232,0.08305463,
16.69,0.00824809,0.035314295,0.000644434,0.069945324,0.080928904,0.082806147,
16.695,0.008861377,0.035133841,0.000504848,0.069356784,0.084318052,0.082115769,
16.7,0.009473973,0.034753151,0.0004433,0.068493902,0.086234254,0.081784915,
16.705,0.010083754,0.034159316,0.000444494,0.067650559,0.086511021,0.081914138,
16.71,0.010688594,0.033423663,0.000469529,0.067392447,0.08596633,0.082120115,
16.715,0.011286368,0.032610351,0.000483558,0.068134108,0.08543595,0.082104057,
16.72,0.011874952,0.031724209,0.000482089,0.069239345,0.085743766,0.082199113,
16.725,0.012452221,0.03074565,0.000473123,0.069639613,0.087708766,0.082998455,
16.73,0.01301605,0.029673023,0.000464552,0.068619365,0.091642494,0.084783854,
16.735,0.013564313,0.028572666,0.000463723,0.06680033,0.095941435,0.086658829,
16.74,0.014094886,0.02752691,0.000477787,0.065117812,0.098556391,0.08745301,
16.745,0.014605644,0.026610701,0.000501181,0.064155314,0.098585961,0.086764371,
16.75,0.015094462,0.025882894,0.000500644,0.06372984,0.09762956,0.085864939,
16.755,0.015559215,0.025397462,0.000440457,0.063557878,0.097591549,0.086217536,
16.76,0.015997778,0.025099429,0.000331736,0.063371908,0.099417547,0.088117123,
16.765,0.016408026,0.02479139,0.000246828,0.062925312,0.102799765,0.090331862,
16.77,0.016787835,0.024277306,0.000257041,0.061997736,0.10731471,0.091604514,
16.775,0.017135078,0.023534405,0.000352055,0.060761118,0.1120476,0.091902883,
16.78,0.017447632,0.022678047,0.00045647,0.059700152,0.115691967,0.092171452,
16.785,0.018744441,0.021811225,0.000502241,0.059250375,0.117127534,0.093210321,
16.79,0.017343466,0.020907363,0.000494569,0.059384904,0.116809469,0.094448404,
16.795,0.014756277,0.019877747,0.000473786,0.059855097,0.115948448,0.094657055,
16.8,0.012943838,0.018658406,0.000471218,0.060449259,0.115494819,0.092996854,
16.805,0.012111071,0.017297078,0.000477193,0.061126135,0.11522056,0.090376957,
16.81,0.011975047,0.015872558,0.000470691,0.061891774,0.114570987,0.088191007,
16.815,0.012214447,0.014475681,0.000447116,0.062736408,0.113259235,0.087332281,
16.82,0.012410415,0.013227871,0.000443622,0.063610054,0.111679251,0.087422112,
16.825,0.012134638,0.012252997,0.000502572,0.06445684,0.110327246,0.087884604,
16.83,0.011284331,0.011543447,0.000591943,0.065243533,0.109458006,0.088249277,
16.835,0.010248386,0.010893021,0.000567364,0.065971096,0.10896167,0.088204872,
16.84,0.009443896,0.010090251,0.000468033,0.066646546,0.10869684,0.087485656,
16.845,0.009037168,0.009146579,0.000457782,0.06734084,0.10849709,0.086467771,
16.85,0.00896389,0.008278429,0.000447129,0.068183731,0.108172975,0.086117616,
16.855,0.009132211,0.007682455,0.000436094,0.069282581,0.107531212,0.087242164,
16.86,0.009268406,0.007292491,0.000424697,0.070508997,0.106349864,0.088908385,
16.865,0.008997441,0.006895983,0.000412958,0.071603266,0.10439104,0.089214055,
16.87,0.00803098,0.006300004,0.000400898,0.072358255,0.101535519,0.086780915,
16.875,0.006540846,0.005422805,0.000388537,0.072849849,0.098286987,0.083031973,
16.88,0.004849096,0.00421902,0.000375895,0.07324633,0.095480079,0.080304343,
16.885,0.003255592,0.002748174,0.000362992,0.073692814,0.094300029,0.08016013,
16.89,0.001993881,0.001381963,0.000349848,0.074265306,0.093344353,0.081853072,
16.895,0.001344593,0.000546667,0.000336484,0.075025349,0.092600891,0.084215577,
16.9,0.001184115,0.00039346,0.000322919,0.075893299,0.092057485,0.086610351,
16.905,0.001149156,0.000592465,0.000309175,0.076542629,0.091701976,0.089327376,
16.91,0.001199277,0.000773978,0.000295271,0.076681402,0.091490608,0.092728453,
16.915,0.001294043,0.000790485,0.000281226,0.076669129,0.091631239,0.096620358,
16.92,0.001393016,0.000730042,0.000267063,0.076631749,0.091963637,0.100221415,
16.925,0.00147845,0.000686196,0.0002528,0.076572668,0.092178716,0.102775004,
16.93,0.001465914,0.000684373,0.000238458,0.076495296,0.092196146,0.104145448,
16.935,0.001422752,0.000706047,0.000224057,0.076403042,0.092083169,0.104597662,
16.94,0.00143097,0.000731635,0.000209617,0.076299314,0.091914103,0.104417122,
16.945,0.001455317,0.000739532,0.000195159,0.07618752,0.091791868,0.103975336,
16.95,0.001418912,0.000707363,0.000180702,0.07607107,0.091830316,0.103676713,
16.955,0.001391405,0.000625525,0.000166268,0.075953372,0.092046155,0.103712398,
16.96,0.001356614,0.000529094,0.000151875,0.075837834,0.092116265,0.103527449,
16.965,0.001315976,0.000462751,0.000137544,0.075727866,0.091647278,0.102407387,
16.97,0.001270929,0.000448652,0.000123296,0.075626875,0.09081634,0.100133109,
16.975,0.001222912,0.000463232,0.000109151,0.075538271,0.090958709,0.097491091,
16.98,0.00117336,0.00047785,9.51E-05,0.075379863,0.092306971,0.09537347,
16.985,0.001123713,0.000479662,8.12E-05,0.075337256,0.092976298,0.094121096,
16.99,0.001075408,0.000475138,6.75E-05,0.075451127,0.093752085,0.093400741,
16.995,0.001029883,0.000471579,5.40E-05,0.075529513,0.094616376,0.092835054,
17,0.000988575,0.0004713,4.07E-05,0.07552479,0.095551217,0.092002888,
17.005,0.000952922,0.000472904,2.76E-05,0.075496944,0.096538654,0.090450441,
17.01,0.000906236,0.000474886,1.47E-05,0.075499043,0.097560732,0.087798963,
17.015,0.000879259,0.000475604,2.10E-06,0.075514279,0.098599497,0.084227932,
17.02,0.000874566,0.000473359,-1.02E-05,0.075494635,0.099636993,0.080166164,
17.025,0.000888141,0.000468066,-2.22E-05,0.075420803,0.100655267,0.076293161,
17.03,0.000915971,0.000466303,-3.39E-05,0.075392293,0.101636364,0.074315939,
17.035,0.000961648,0.000476386,-4.52E-05,0.07553868,0.10256233,0.076201386,
17.04,0.001054372,0.000513147,-5.62E-05,0.075844405,0.10341521,0.082634871,
17.045,0.001142465,0.000606826,-6.68E-05,0.075950777,0.104177049,0.091271905,
17.05,0.00120004,0.000789002,-7.70E-05,0.075458004,0.105585112,0.099341649,
17.055,0.001276355,0.001049235,-8.67E-05,0.074366459,0.106706465,0.104613018,
17.06,0.00152675,0.001317778,-9.61E-05,0.073241391,0.106598612,0.105616854,
17.065,0.002101002,0.001524648,-0.000104904,0.07266086,0.106514367,0.101099365,
17.07,0.00290741,0.001675384,-0.000113264,0.072671772,0.106865962,0.092615936,
17.075,0.003646513,0.001840501,-0.000121117,0.072864047,0.107342417,0.084138858,
17.08,0.004031566,0.002077019,-0.000128444,0.072855857,0.107635032,0.079354969,
17.085,0.00394739,0.002304564,-0.000135223,0.072645141,0.107662742,0.078745187,
17.09,0.00336795,0.002371372,-0.000141436,0.072427169,0.107462762,0.081124661,
17.095,0.002367805,0.002193005,-0.000147062,0.072357369,0.107127835,0.085232143,
17.1,0.001505908,0.002014664,-0.00015208,0.072389686,0.107015232,0.089504726,
17.105,0.001487383,0.002181164,-0.00015647,0.07241709,0.107562055,0.092289231,
17.11,0.002628323,0.002876052,-0.000160213,0.072367148,0.108995506,0.092727318,
17.115,0.004169529,0.003837095,-0.000163288,0.072263082,0.110962636,0.092157446,
17.12,0.005175726,0.00472801,-0.000165675,0.072144029,0.113014287,0.092278233,
17.125,0.005275005,0.005373008,-0.000167353,0.072016619,0.114921725,0.093667374,
17.13,0.00501517,0.005858305,-0.000168303,0.071834406,0.116816063,0.095072623,
17.135,0.005012494,0.006292999,-0.000168504,0.071549298,0.118855572,0.095124452,
17.14,0.005512775,0.006757214,-0.000167936,0.071186887,0.12106195,0.093620114,
17.145,0.006394281,0.007302327,-0.000166579,0.070845857,0.123321407,0.091514375,
17.15,0.007507636,0.007965914,-0.000164413,0.070616863,0.125510733,0.08974637,
17.155,0.008577272,0.008652173,-0.000161417,0.070472081,0.127468393,0.0885629,
17.16,0.009251581,0.009184933,-0.000157572,0.070312299,0.129009754,0.087793593,
17.165,0.009265308,0.009426391,-0.000152857,0.070053681,0.130003152,0.08719501,
17.17,0.008853867,0.009464869,-0.000147251,0.0697061,0.130622163,0.086138014,
17.175,0.008430622,0.009469064,-0.000140736,0.069312736,0.131148821,0.083856539,
17.18,0.008344476,0.009580426,-0.00013329,0.068913318,0.131703099,0.080205479,
17.185,0.008734607,0.009851756,-0.000124893,0.068536251,0.131879062,0.077053688,
17.19,0.009694951,0.010316917,-0.000115525,0.068206651,0.131169025,0.076662383,
17.195,0.011008377,0.010899532,-0.000105167,0.067839642,0.129578925,0.079624765,
17.2,0.01186904,0.011314574,-9.38E-05,0.067142168,0.128086781,0.083377138,
17.205,0.01143384,0.011262236,-8.14E-05,0.065824139,0.127736875,0.085077693,
17.21,0.009699304,0.010693403,-6.79E-05,0.064371458,0.128328123,0.08406118,
17.215,0.007622372,0.009845719,-5.34E-05,0.064157643,0.128234922,0.082152019,
17.22,0.006167025,0.008963024,-3.78E-05,0.066414955,0.125898337,0.081195241,
17.225,0.005707864,0.008166161,-2.11E-05,0.069918547,0.12163153,0.081538649,
17.23,0.006208679,0.007490247,-3.21E-06,0.071730912,0.117052558,0.082486448,
17.235,0.007565875,0.006961368,8.02E-05,0.069457135,0.113520817,0.083376859,
17.24,0.00927516,0.006556158,0.000197747,0.064622228,0.110459537,0.083923224,
17.245,0.010665673,0.006230695,0.000334883,0.060380713,0.106487088,0.083994825,
17.25,0.0112079,0.005930873,0.000488554,0.05904139,0.100726978,0.083662379,
17.255,0.010913628,0.005563993,0.000655705,0.059666383,0.09423984,0.08376315,
